 136  2.47612548  0.  14493.8039
 137  2.3898897  0.  14449.2871
 138  2.30558407  0.  14403.931
 139  2.22318004  0.  14357.7209
 140  2.1426533  0.  14310.6444
 141  2.06397746  0.  14262.6877
 142  1.9871277  0.  14213.8375
 143  1.91207949  0.  14164.0804
 144  1.83880861  0.  14113.4031
 145  1.76729007  0.  14061.7915
 146  1.69750123  0.  14009.2328
 147  1.62941669  0.  13955.7121
 148  1.56301332  0.  13901.2159
 149  1.49826817  0.  13845.7306
 150  1.43515762  0.  13789.242
 151  1.37365912  0.  13731.7365
 152  1.31374866  0.  13673.199
 153  1.25540487  0.  13613.6168
 154  1.19860414  0.  13552.9748
 155  1.14332457  0.  13491.2596
 156  1.08954363  0.  13428.4568
 157  1.03723896  0.  13364.5524
 158  0.98638769  0.  13299.5312
 159  0.936968994  0.  13233.381
 160  0.888959601  0.  13166.086
 161  0.842338218  0.  13097.6331
 162  0.797082981  0.  13028.0086
 163  0.75317157  0.  12957.1978
 164  0.710582804  0.  12885.1882
 165  0.66929399  0.  12811.9644
 166  0.629283576  0.  12737.5132
 167  0.590530025  0.  12661.8215
 168  0.553011801  0.  12584.8764
 169  0.516706954  0.  12506.6644
 170  0.481593601  0.  12427.1719
 171  0.447650293  0.  12346.3869
 172  0.4148552  0.  12264.2964
 173  0.38318655  0.  12180.888
 174  0.352620605  0.  12096.1437
 175  0.323141318  0.  12010.0677
 176  0.294722549  0.  11922.6362
 177  0.267341876  0.  11833.8352
 178  0.240979813  0.  11743.6607
 179  0.215613866  0.  11652.0998
 180  0.191224232  0.  11559.1495
 181  0.167785999  0.  11464.7881
 182  0.145279477  0.  11369.0138
 183  0.123684651  0.  11271.826
 184  0.10297507  0.  11173.1942
 185  0.0831350741  0.  11073.1394
 186  0.0641386247  0.  10971.6326
 187  0.0459676982  0.  10868.6864
 188  0.0285970037  0.  10764.2733
 189  0.0120100285  0.  10658.4184
 190 -0.00381810507  0.  10551.096
 191 -0.0189071788  0.  10442.3127
 192 -0.0332771477  0.  10332.0765
 193 -0.0469505987  0.  10220.3753
 194 -0.0599484373  0.  10107.2094
 195 -0.0722902879  0.  9992.59064
 196 -0.0839969124  0.  9876.52225
 197 -0.0950878924  0.  9759.0194
 198 -0.105585595  0.  9640.06729
 199 -0.115508252  0.  9519.69566
 200 -0.124876763  0.  9397.90381
 201 -0.133710072  0.  9274.71519
 202 -0.142027808  0.  9150.14419
 203 -0.149849353  0.  9024.2079
 204 -0.157194438  0.  8896.91476
 205 -0.164080673  0.  8768.30854
 206 -0.170527328  0.  8638.40313
 207 -0.176552749  0.  8507.22584
 208 -0.182174561  0.  8374.81828
 209 -0.187411075  0.  8241.20318
 210 -0.192279791  0.  8106.41721
 211 -0.196797562  0.  7970.51192
 212 -0.200981391  0.  7833.53108
 213 -0.204848256  0.  7695.5111
 214 -0.208414174  0.  7556.51429
 215 -0.211695435  0.  7416.58478
 216 -0.214707246  0.  7275.80325
 217 -0.217465659  0.  7134.2001
 218 -0.219985056  0.  6991.87505
 219 -0.222280527  0.  6848.8778
 220 -0.224366245  0.  6705.29414
 221 -0.226256347  0.  6561.19343
 222 -0.227964338  0.  6416.66985
 223 -0.22950354  0.  6271.81076
 224 -0.230887081  0.  6126.68761
 225 -0.232127321  0.  5981.41722
 226 -0.233236504  0.  5836.09878
 227 -0.234226641  0.  5690.81479
 228 -0.235109069  0.  5545.69265
 229 -0.235894983  0.  5400.8321
 230 -0.236595188  0.  5256.33616
 231 -0.237220039  0.  5112.3298
 232 -0.237779554  0.  4968.93119
 233 -0.238283433  0.  4826.25052
 234 -0.238740946  0.  4684.41823
 235 -0.23916109  0.  4543.53796
 236 -0.239552352  0.  4403.75178
 237 -0.239923021  0.  4265.16362
 238 -0.24028089  0.  4127.90582
 239 -0.240633442  0.  3992.09195
 240 -0.240987813  0.  3857.84181
 241 -0.241350768  0.  3725.26599
 242 -0.241728614  0.  3594.49747
 243 -0.24212742  0.  3465.63271
 244 -0.242552855  0.  3338.78099
 245 -0.243010236  0.  3214.04724
 246 -0.243504535  0.  3091.52481
 247 -0.244040356  0.  2971.30907
 248 -0.24462186  0.  2853.49744
 249 -0.245253006  0.  2738.15953
 250 -0.245937295  0.  2625.37345
 251 -0.246677869  0.  2515.21044
 252 -0.247477542  0.  2407.72881
 253 -0.248338665  0.  2302.99204
 254 -0.249263382  0.  2201.04302
 255 -0.250253358  0.  2101.91997
 256 -0.251309997  0.  2005.65676
 257 -0.252434309  0.  1912.27613
 258 -0.253626788  0.  1821.80377
 259 -0.254887905  0.  1734.24122
 260 -0.2562174  0.  1649.59627
 261 -0.257614921  0.  1567.86877
 262 -0.259079791  0.  1489.03862
 263 -0.260610756  0.  1413.0952
 264 -0.262206429  0.  1340.01533
 265 -0.263865097  0.  1269.76471
 266 -0.265584531  0.  1202.3135
 267 -0.267362626  0.  1137.61453
 268 -0.269196535  0.  1075.62546
 269 -0.271083347  0.  1016.29689
 270 -0.273019972  0.  959.570713
 271 -0.275002835  0.  905.393062
 272 -0.277028372  0.  853.700797
 273 -0.279092752  0.  804.42868
 274 -0.2811919  0.  757.509685
 275 -0.283321918  0.  712.87235
 276 -0.28547814  0.  670.450719
 277 -0.287656295  0.  630.171007
 278 -0.289852137  0.  591.956042
 279 -0.292060895  0.  555.736513
 280 -0.29427805  0.  521.436694
 281 -0.296499115  0.  488.98244
 282 -0.298719703  0.  458.29813
 283 -0.300935229  0.  429.31217
 284 -0.303141489  0.  401.951259
 285 -0.305334245  0.  376.144489
 286 -0.307509569  0.  351.820067
 287 -0.309663465  0.  328.909427
 288 -0.311792144  0.  307.345825
 289 -0.313892012  0.  287.064053
 290 -0.315959817  0.  267.998867
 291 -0.317992287  0.  250.089263
 292 -0.319986591  0.  233.274917
 293 -0.321939885  0.  217.498552
 294 -0.323849678  0.  202.704778
 295 -0.325713808  0.  188.839449
 296 -0.327530153  0.  175.851615
 297 -0.329297125  0.  163.691433
 298 -0.331012939  0.  152.312721
 299 -0.332676367  0.  141.670453
 300 -0.334286449  0.  131.721066
 301 -0.335842086  0.  122.424871
 302 -0.337342756  0.  113.742409
 303 -0.338788014  0.  105.63702
 304 -0.340177469  0.  98.0742049
 305 -0.34151119  0.  91.0203893
 306 -0.342789147  0.  84.4446709
 307 -0.344011598  0.  78.3174916
 308 -0.345179001  0.  72.6107913
 309 -0.346291851  0.  67.298357
 310 -0.347350805  0.  62.3553141
 311 -0.348356701  0.  57.7581194
 312 -0.349310417  0.  53.4847157
 313 -0.350212841  0.  49.5146419
 314 -0.351065164  0.  45.8280248
 315 -0.351868422  0.  42.4067532
 316 -0.352623895  0.  39.2333445
 317 -0.353332812  0.  36.2916273
 318 -0.353996497  0.  33.566256
 319 -0.35461614  0.  31.0430952
 320 -0.355193135  0.  28.7085166
 321 -0.355728895  0.  26.5499842
 322 -0.356224964  0.  24.5555944
 323 -0.356682867  0.  22.714143
 324 -0.357104092  0.  21.0152041
 325 -0.35749009  0.  19.4490428
 326 -0.357842377  0.  18.0063503
 327 -0.358162386  0.  16.678558
 328 -0.358451563  0.  15.4575524
 329 -0.358711331  0.  14.335729
 330 -0.3589431  0.  13.3059326
 331 -0.359148181  0.  12.361616
 332 -0.359327954  0.  11.4964329
 333 -0.35948372  0.  10.704524
 334 -0.359616718  0.  9.98046291
 335 -0.359728199  0.  9.31907153
 336 -0.359819333  0.  8.71559247
 337 -0.359891291  0.  8.16548825
 338 -0.359945154  0.  7.66462006
 339 -0.359981996  0.  7.20905435
 340 -0.360002836  0.  6.79513562
 341 -0.36000865  0.  6.41946586
 342 -0.360000365  0.  6.07888505
 343 -0.359978873  0.  5.77043
 344 -0.359945008  0.  5.49138083
 345 -0.35989958  0.  5.23917402
 346 -0.359843338  0.  5.01146236
 347 -0.359776997  0.  4.80605634
 348 -0.359701228  0.  4.62093708
 349 -0.359616667  0.  4.45422576
 350 -0.359523895  0.  4.30421613
 351 -0.359423466  0.  4.16931471
 352 -0.359315893  0.  4.0480602
 353 -0.359201649  0.  3.93911456
 354 -0.359081169  0.  3.84124688
 355 -0.358954846  0.  3.75333817
 356 -0.358823038  0.  3.67435984
 357 -0.358686023  0.  3.6033699
 358 -0.358544023  0.  3.53951705
 359 -0.35839736  0.  3.48202945
 360 -0.358246415  0.  3.43020613
 361 -0.358091509  0.  3.38341776
 362 -0.357932916  0.  3.34108825
 363 -0.357770874  0.  3.30270704
 364 -0.357605605  0.  3.26780812
 365 -0.357437302  0.  3.23597769
 366 -0.357266138  0.  3.2068434
 367 -0.357092272  0.  3.18007452
 368 -0.356915846  0.  3.15537543
 369 -0.356736987  0.  3.13248313
 370 -0.356555806  0.  3.11116547
 371 -0.356372405  0.  3.09121682
 372 -0.356186873  0.  3.07245623
 373 -0.355999292  0.  3.05472398
 374 -0.355809732  0.  3.03788066
 375 -0.355618256  0.  3.02180365
 376 -0.355424917  0.  3.00638692
 377 -0.355229767  0.  2.99153746
 378 -0.355032846  0.  2.977175
 379 -0.354834192  0.  2.96322952
 380 -0.354633836  0.  2.94964193
 381 -0.354431808  0.  2.93636
 382 -0.354228128  0.  2.92333953
 383 -0.354022817  0.  2.91054318
 384 -0.353815895  0.  2.89793862
 385 -0.353607371  0.  2.88549813
 386 -0.353397257  0.  2.87319881
 387 -0.353185562  0.  2.8610212
 388 -0.35297229  0.  2.84894845
 389 -0.352757443  0.  2.83696698
 390 -0.352541021  0.  2.82506502
 391 -0.352323017  0.  2.8132326
 392 -0.352103424  0.  2.80146197
 393 -0.351882223  0.  2.78974558
 394 -0.351659389  0.  2.778078
 395 -0.351434859  0.  2.76645349
 396 -0.351208519  0.  2.75486609
 397 -0.350980369  0.  2.74331305
 398 -0.350750523  0.  2.73179472
 399 -0.350519057  0.  2.72031093
 400 -0.350286017  0.  2.70886136
 401 -0.35005144  0.  2.69744583
 402 -0.349815353  0.  2.68606418
 403 -0.349577782  0.  2.67471681
 404 -0.349338748  0.  2.66340395
 405 -0.349098272  0.  2.65212634
 406 -0.348856372  0.  2.6408844
 407 -0.348613066  0.  2.62967935
 408 -0.348368367  0.  2.61851172
 409 -0.348122291  0.  2.60738302
 410 -0.347874849  0.  2.59629409
 411 -0.347626055  0.  2.58524665
 412 -0.347375924  0.  2.57424212
 413 -0.347124462  0.  2.56328188
 414 -0.34687168  0.  2.55236775
 415 -0.34661759  0.  2.54150182
 416 -0.346362195  0.  2.53068558
 417 -0.346105507  0.  2.51992155
 418 -0.345847531  0.  2.50921178
 419 -0.345588273  0.  2.49855879
 420 -0.345327735  0.  2.48796482
 421 -0.345065921  0.  2.47743281
 422 -0.344802836  0.  2.46696564
 423 -0.344538477  0.  2.45656603
 424 -0.344272843  0.  2.44623749
 425 -0.344005932  0.  2.43598315
 426 -0.343737737  0.  2.42580677
 427 -0.343468254  0.  2.41571217
 428 -0.343197468  0.  2.40570316
 429 -0.342925366  0.  2.39578413
 430 -0.342651925  0.  2.3859594
 431 -0.342377121  0.  2.37623381
 432 -0.342100915  0.  2.36661219
 433 -0.341823246  0.  2.35709937
 434 -0.341543948  0.  2.34769899
 435 -0.34126296  0.  2.33841676
 436 -0.340980412  0.  2.32926256
 437 -0.340696374  0.  2.32024515
 438 -0.34041089  0.  2.3113742
 439 -0.340123959  0.  2.30265784
 440 -0.339835589  0.  2.29410666
 441 -0.339545798  0.  2.28573184
 442 -0.339254559  0.  2.27754349
 443 -0.338961859  0.  2.26955437
 444 -0.338667679  0.  2.26177727
 445 -0.338371984  0.  2.25422605
 446 -0.338074751  0.  2.24691647
 447 -0.337775923  0.  2.23986408
 448 -0.337475475  0.  2.233088
 449 -0.337173342  0.  2.22660678
 450 -0.336869466  0.  2.22044208
 451 -0.336563775  0.  2.21461682
 452 -0.336256161  0.  2.20915562
 453 -0.335946556  0.  2.20408717
 454 -0.335634842  0.  2.19944125
 455 -0.335320889  0.  2.19525132
 456 -0.335004596  0.  2.191555
 457 -0.334685783  0.  2.18839227
 458 -0.334364303  0.  2.1858089
 459 -0.334039936  0.  2.18385457
 460 -0.333712493  0.  2.18258553
 461 -0.333381745  0.  2.18206395
 462 -0.333047425  0.  2.18235944
 463 -0.332709211  0.  2.18355023
 464 -0.332366781  0.  2.18572421
 465 -0.332019783  0.  2.1889802
 466 -0.331667761  0.  2.19343094
 467 -0.331310266  0.  2.19920302
 468 -0.330946775  0.  2.2064411
 469 -0.330576662  0.  2.21531125
 470 -0.330199231  0.  2.22600338
 471 -0.329813711  0.  2.23873489
 472 -0.329419122  0.  2.25375667
 473 -0.329014378  0.  2.27136228
 474 -0.328598551  0.  2.29189276
 475 -0.328170548  0.  2.31575477
 476 -0.327729101  0.  2.34342086
 477 -0.327272711  0.  2.37545185
 478 -0.32679964  0.  2.41251562
 479 -0.326307854  0.  2.45541632
 480 -0.325795095  0.  2.50511418
 481 -0.325258647  0.  2.56279291
 482 -0.324695483  0.  2.62988662
 483 -0.324101979  0.  2.70819131
 484 -0.32347402  0.  2.79993555
 485 -0.322806802  0.  2.907943
 486 -0.322094685  0.  3.03583871
 487 -0.321331181  0.  3.18831077
 488 -0.32050869  0.  3.37155642
 489 -0.319618243  0.  3.59394443
 490 -0.31864971  0.  3.86689699
 491 -0.317591056  0.  4.20667568
 492 -0.316428885  0.  4.63690377
 493 -0.315148015  0.  5.19368835
 494 -0.313732601  0.  5.93491242
 495 -0.312167027  0.  6.96084521
 496 -0.310440464  0.  8.46227172
 497 -0.30855888  0.  10.8553764
 498 -0.30659928  0.  15.2540638
 499 -0.305016573  0.  26.2799482
 500  0.029002602  0.  7449.85295
